# step = 350, time = 0.035, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.929688  0.726562  0.774066  0.00252937
0.929688  0.742188  0.749908  0.00341778
0.929688  0.757812  0.726105  0.00429685
0.929688  0.773438  0.702406  0.00515926
0.929688  0.789062  0.67919  0.00599787
0.929688  0.804688  0.656952  0.0068058
0.929688  0.820312  0.635933  0.00757662
0.929688  0.835938  0.616131  0.00830438
0.929688  0.851562  0.597521  0.00898362
0.929688  0.867188  0.580209  0.00960938
0.929688  0.882812  0.564405  0.0101772
0.929688  0.898438  0.550228  0.0106833
0.929688  0.914062  0.537552  0.0111241
0.929688  0.929688  0.52605  0.0114968
0.929688  0.945312  0.515452  0.0117989
0.929688  0.960938  0.505941  0.012028
0.929688  0.976562  0.498403  0.0121822
0.929688  0.992188  0.494145  0.0122597

0.945312  0.0078125  0.482222  0.0125526
0.945312  0.0234375  0.486478  0.0124761
0.945312  0.0390625  0.49413  0.0123238
0.945312  0.0546875  0.504049  0.0120974
0.945312  0.0703125  0.515452  0.0117989
0.945312  0.0859375  0.528081  0.0114308
0.945312  0.101562  0.541995  0.0109956
0.945312  0.117188  0.557331  0.0104966
0.945312  0.132812  0.574119  0.00993706
0.945312  0.148438  0.592209  0.00932114
0.945312  0.164062  0.611328  0.00865334
0.945312  0.179688  0.631259  0.00793866
0.945312  0.195312  0.651934  0.00718254
0.945312  0.210938  0.673343  0.00639085
0.945312  0.226562  0.695391  0.00556984
0.945312  0.242188  0.717852  0.00472612
0.945312  0.257812  0.740601  0.00386658
0.945312  0.273438  0.763996  0.00299826
0.945312  0.289062  0.789011  0.00212843
0.945312  0.304688  0.816814  0.00126466
0.945312  0.320312  0.848029  0.00041504
0.945312  0.335938  0.882237  -0.000411738
0.945312  0.351562  0.91821  -0.00120648
0.945312  0.367188  0.954791  -0.00195973
0.945312  0.382812  0.991553  -0.00266203
0.945312  0.398438  1.0285  -0.00330402
0.945312  0.414062  1.06521  -0.00387649
0.945312  0.429688  1.10035  -0.00437048
0.945312  0.445312  1.132  -0.00477756
0.945312  0.460938  1.15814  -0.00509025
0.945312  0.476562  1.17691  -0.00530241
0.945312  0.492188  1.18676  -0.00540965
0.945312  0.507812  1.18676  -0.00540965
0.945312  0.523438  1.17691  -0.00530241
0.945312  0.539062  1.15814  -0.00509025
0.945312  0.554688  1.132  -0.00477756
0.945312  0.570312  1.10035  -0.00437048
0.945312  0.585938  1.06521  -0.00387649
0.945312  0.601562  1.0285  -0.00330402
0.945312  0.617188  0.991553  -0.00266203
0.945312  0.632812  0.954791  -0.00195973
0.945312  0.648438  0.91821  -0.00120648
0.945312  0.664062  0.882237  -0.000411738
0.945312  0.679688  0.848029  0.00041504
0.945312  0.695312  0.816814  0.00126466
0.945312  0.710938  0.789011  0.00212843
0.945312  0.726562  0.763996  0.00299826
0.945312  0.742188  0.740601  0.00386658
0.945312  0.757812  0.717852  0.00472612
0.945312  0.773438  0.695391  0.00556984
0.945312  0.789062  0.673343  0.00639085
0.945312  0.804688  0.651934  0.00718254
0.945312  0.820312  0.631259  0.00793866
0.945312  0.835938  0.611328  0.00865334
0.945312  0.851562  0.592209  0.00932114
0.945312  0.867188  0.574119  0.00993706
0.945312  0.882812  0.557331  0.0104966
0.945312  0.898438  0.541995  0.0109956
0.945312  0.914062  0.528081  0.0114308
0.945312  0.929688  0.515452  0.0117989
0.945312  0.945312  0.504049  0.0120974
0.945312  0.960938  0.49413  0.0123238
0.945312  0.976562  0.486478  0.0124761
0.945312  0.992188  0.482222  0.0125526

0.960938  0.0078125  0.472261  0.0127748
0.960938  0.0234375  0.476471  0.012699
0.960938  0.0390625  0.484091  0.0125481
0.960938  0.0546875  0.49413  0.0123238
0.960938  0.0703125  0.505941  0.012028
0.960938  0.0859375  0.519246  0.0116633
0.960938  0.101562  0.533943  0.0112324
0.960938  0.117188  0.550035  0.0107385
0.960938  0.132812  0.567566  0.0101852
0.960938  0.148438  0.586423  0.00957653
0.960938  0.164062  0.606231  0.00891715
0.960938  0.179688  0.626547  0.00821209
0.960938  0.195312  0.647152  0.00746681
0.960938  0.210938  0.668118  0.0066871
0.960938  0.226562  0.689626  0.00587903
0.960938  0.242188  0.711776  0.005049
0.960938  0.257812  0.734608  0.0042037
0.960938  0.273438  0.758374  0.00335003
0.960938  0.289062  0.783722  0.00249515
0.960938  0.304688  0.811441  0.00164655
0.960938  0.320312  0.841944  0.000812155
0.960938  0.335938  0.874981  4.15602e-07
0.960938  0.351562  0.90984  -0.000779803
0.960938  0.367188  0.945852  -0.00151939
0.960938  0.382812  0.982699  -0.00220915
0.960938  0.398438  1.0202  -0.00283994
0.960938  0.414062  1.05771  -0.00340268
0.960938  0.429688  1.09376  -0.00388851
0.960938  0.445312  1.1263  -0.00428902
0.960938  0.460938  1.15319  -0.00459676
0.960938  0.476562  1.17253  -0.00480558
0.960938  0.492188  1.18268  -0.00491114
0.960938  0.507812  1.18268  -0.00491114
0.960938  0.523438  1.17253  -0.00480558
0.960938  0.539062  1.15319  -0.00459676
0.960938  0.554688  1.1263  -0.00428902
0.960938  0.570312  1.09376  -0.00388851
0.960938  0.585938  1.05771  -0.00340268
0.960938  0.601562  1.0202  -0.00283994
0.960938  0.617188  0.982699  -0.00220915
0.960938  0.632812  0.945852  -0.00151939
0.960938  0.648438  0.90984  -0.000779803
0.960938  0.664062  0.874981  4.15602e-07
0.960938  0.679688  0.841944  0.000812155
0.960938  0.695312  0.811441  0.00164655
0.960938  0.710938  0.783722  0.00249515
0.960938  0.726562  0.758374  0.00335003
0.960938  0.742188  0.734608  0.0042037
0.960938  0.757812  0.711776  0.005049
0.960938  0.773438  0.689626  0.00587903
0.960938  0.789062  0.668118  0.0066871
0.960938  0.804688  0.647152  0.00746681
0.960938  0.820312  0.626547  0.00821209
0.960938  0.835938  0.606231  0.00891715
0.960938  0.851562  0.586423  0.00957653
0.960938  0.867188  0.567566  0.0101852
0.960938  0.882812  0.550035  0.0107385
0.960938  0.898438  0.533943  0.0112324
0.960938  0.914062  0.519246  0.0116633
0.960938  0.929688  0.505941  0.012028
0.960938  0.945312  0.49413  0.0123238
0.960938  0.960938  0.484091  0.0125481
0.960938  0.976562  0.476471  0.012699
0.960938  0.992188  0.472261  0.0127748

0.976562  0.0078125  0.464758  0.0129242
0.976562  0.0234375  0.468925  0.0128489
0.976562  0.0390625  0.476471  0.012699
0.976562  0.0546875  0.486478  0.0124761
0.976562  0.0703125  0.498403  0.0121822
0.976562  0.0859375  0.511988  0.0118198
0.976562  0.101562  0.527051  0.0113917
0.976562  0.117188  0.543545  0.0109012
0.976562  0.132812  0.561572  0.010352
0.976562  0.148438  0.581081  0.00974808
0.976562  0.164062  0.60159  0.0090942
0.976562  0.179688  0.622399  0.00839544
0.976562  0.195312  0.643125  0.00765727
0.976562  0.210938  0.663943  0.0068854
0.976562  0.226562  0.685357  0.00608578
0.976562  0.242188  0.707798  0.00526466
0.976562  0.257812  0.731397  0.00442857
0.976562  0.273438  0.756165  0.00358439
0.976562  0.289062  0.782289  0.00273925
0.976562  0.304688  0.810101  0.00190063
0.976562  0.320312  0.839816  0.00107636
0.976562  0.335938  0.871445  0.000274696
0.976562  0.351562  0.904895  -0.000495775
0.976562  0.367188  0.940066  -0.00122622
0.976562  0.382812  0.97679  -0.00190767
0.976562  0.398438  1.01468  -0.00253109
0.976562  0.414062  1.05283  -0.00308749
0.976562  0.429688  1.08953  -0.00356801
0.976562  0.445312  1.12257  -0.00396426
0.976562  0.460938  1.14981  -0.00426875
0.976562  0.476562  1.1694  -0.00447538
0.976562  0.492188  1.17972  -0.00457982
0.976562  0.507812  1.17972  -0.00457982
0.976562  0.523438  1.1694  -0.00447538
0.976562  0.539062  1.14981  -0.00426875
0.976562  0.554688  1.12257  -0.00396426
0.976562  0.570312  1.08953  -0.00356801
0.976562  0.585938  1.05283  -0.00308749
0.976562  0.601562  1.01468  -0.00253109
0.976562  0.617188  0.97679  -0.00190767
0.976562  0.632812  0.940066  -0.00122622
0.976562  0.648438  0.904895  -0.000495775
0.976562  0.664062  0.871445  0.000274696
0.976562  0.679688  0.839816  0.00107636
0.976562  0.695312  0.810101  0.00190063
0.976562  0.710938  0.782289  0.00273925
0.976562  0.726562  0.756165  0.00358439
0.976562  0.742188  0.731397  0.00442857
0.976562  0.757812  0.707798  0.00526466
0.976562  0.773438  0.685357  0.00608578
0.976562  0.789062  0.663943  0.0068854
0.976562  0.804688  0.643125  0.00765727
0.976562  0.820312  0.622399  0.00839544
0.976562  0.835938  0.60159  0.0090942
0.976562  0.851562  0.581081  0.00974808
0.976562  0.867188  0.561572  0.010352
0.976562  0.882812  0.543545  0.0109012
0.976562  0.898438  0.527051  0.0113917
0.976562  0.914062  0.511988  0.0118198
0.976562  0.929688  0.498403  0.0121822
0.976562  0.945312  0.486478  0.0124761
0.976562  0.960938  0.476471  0.012699
0.976562  0.976562  0.468925  0.0128489
0.976562  0.992188  0.464758  0.0129242

0.992188  0.0078125  0.460608  0.0129994
0.992188  0.0234375  0.464758  0.0129242
0.992188  0.0390625  0.472261  0.0127748
0.992188  0.0546875  0.482222  0.0125526
0.992188  0.0703125  0.494145  0.0122597
0.992188  0.0859375  0.507791  0.0118985
0.992188  0.101562  0.522961  0.0114718
0.992188  0.117188  0.539607  0.010983
0.992188  0.132812  0.557877  0.0104358
0.992188  0.148438  0.577764  0.00983429
0.992188  0.164062  0.598719  0.00918314
0.992188  0.179688  0.619876  0.00848749
0.992188  0.195312  0.640742  0.00775282
0.992188  0.210938  0.661558  0.00698482
0.992188  0.226562  0.683048  0.00618936
0.992188  0.242188  0.705852  0.0053726
0.992188  0.257812  0.730137  0.00454102
0.992188  0.273438  0.755722  0.00370147
0.992188  0.289062  0.782457  0.00286113
0.992188  0.304688  0.81036  0.00202745
0.992188  0.320312  0.839538  0.00120824
0.992188  0.335938  0.870199  0.000411645
0.992188  0.351562  0.902675  -0.000353913
0.992188  0.367188  0.937236  -0.00107976
0.992188  0.382812  0.973825  -0.00175705
0.992188  0.398438  1.01193  -0.00237682
0.992188  0.414062  1.05045  -0.00293008
0.992188  0.429688  1.08749  -0.00340799
0.992188  0.445312  1.12073  -0.00380213
0.992188  0.460938  1.14805  -0.00410501
0.992188  0.476562  1.16768  -0.00431054
0.992188  0.492188  1.17805  -0.00441442
0.992188  0.507812  1.17805  -0.00441442
0.992188  0.523438  1.16768  -0.00431054
0.992188  0.539062  1.14805  -0.00410501
0.992188  0.554688  1.12073  -0.00380213
0.992188  0.570312  1.08749  -0.00340799
0.992188  0.585938  1.05045  -0.00293008
0.992188  0.601562  1.01193  -0.00237682
0.992188  0.617188  0.973825  -0.00175705
0.992188  0.632812  0.937236  -0.00107976
0.992188  0.648438  0.902675  -0.000353913
0.992188  0.664062  0.870199  0.000411645
0.992188  0.679688  0.839538  0.00120824
0.992188  0.695312  0.81036  0.00202745
0.992188  0.710938  0.782457  0.00286113
0.992188  0.726562  0.755722  0.00370147
0.992188  0.742188  0.730137  0.00454102
0.992188  0.757812  0.705852  0.0053726
0.992188  0.773438  0.683048  0.00618936
0.992188  0.789062  0.661558  0.00698482
0.992188  0.804688  0.640742  0.00775282
0.992188  0.820312  0.619876  0.00848749
0.992188  0.835938  0.598719  0.00918314
0.992188  0.851562  0.577764  0.00983429
0.992188  0.867188  0.557877  0.0104358
0.992188  0.882812  0.539607  0.010983
0.992188  0.898438  0.522961  0.0114718
0.992188  0.914062  0.507791  0.0118985
0.992188  0.929688  0.494145  0.0122597
0.992188  0.945312  0.482222  0.0125526
0.992188  0.960938  0.472261  0.0127748
0.992188  0.976562  0.464758  0.0129242
0.992188  0.992188  0.460608  0.0129994

